task1,task2,localizer1,localizer2,froi1,froi2,overlap,subject
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,8,8,0.2850467289719626,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,8,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,8,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,8,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,9,0.11538461538461539,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,9,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,10,0.0603448275862069,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,10,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_photominusPerc_photo,11,11,0.1,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,1,0.25280898876404495,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,1,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,2,0.3448275862068966,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,2,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,3,0.56353591160221,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,3,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,4,0.288,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,4,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,5,0.11864406779661017,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,5,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,6,0.32653061224489793,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,6,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,7,0.2826086956521739,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,7,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,8,0.2897196261682243,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,8,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,9,0.2153846153846154,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,9,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,10,0.08620689655172414,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,10,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,Sem_sentminusPerc_sent,11,11,0.10909090909090909,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,1,0.29213483146067415,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,1,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,2,0.40086206896551724,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,2,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,3,0.5441988950276243,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,3,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,4,0.312,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,4,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,5,0.16101694915254236,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,5,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,6,0.37244897959183676,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,6,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,7,0.31521739130434784,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,7,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,8,0.32710280373831774,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,9,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,8,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,6,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,7,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,8,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,9,0.19230769230769232,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,10,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,9,11,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,10,1,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,10,2,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,10,3,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,10,4,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,10,5,0.0,078
EventsOrig,EventsOrig,Sem_sentminusPerc_sent,SemMinusPercBothMax,10,6,0.0,078
