froi1,froi2,overlap,run1,run2,subject
2,9,0.0,orth1,1,070
2,10,0.0,orth1,1,070
2,11,0.0,orth1,1,070
3,1,0.0,orth1,1,070
3,2,0.0,orth1,1,070
3,3,0.48066298342541436,orth1,1,070
3,4,0.0,orth1,1,070
3,5,0.0,orth1,1,070
3,6,0.0,orth1,1,070
3,7,0.0,orth1,1,070
3,8,0.0,orth1,1,070
3,9,0.0,orth1,1,070
3,10,0.0,orth1,1,070
3,11,0.0,orth1,1,070
4,1,0.0,orth1,1,070
4,2,0.0,orth1,1,070
4,3,0.0,orth1,1,070
4,4,0.536,orth1,1,070
4,5,0.0,orth1,1,070
4,6,0.0,orth1,1,070
4,7,0.0,orth1,1,070
4,8,0.0,orth1,1,070
4,9,0.0,orth1,1,070
4,10,0.0,orth1,1,070
4,11,0.0,orth1,1,070
5,1,0.0,orth1,1,070
5,2,0.0,orth1,1,070
5,3,0.0,orth1,1,070
5,4,0.0,orth1,1,070
5,5,0.19491525423728814,orth1,1,070
5,6,0.0,orth1,1,070
5,7,0.0,orth1,1,070
5,8,0.0,orth1,1,070
5,9,0.0,orth1,1,070
5,10,0.0,orth1,1,070
5,11,0.0,orth1,1,070
6,1,0.0,orth1,1,070
6,2,0.0,orth1,1,070
6,3,0.0,orth1,1,070
6,4,0.0,orth1,1,070
6,5,0.0,orth1,1,070
6,6,0.6326530612244898,orth1,1,070
6,7,0.0,orth1,1,070
6,8,0.0,orth1,1,070
6,9,0.0,orth1,1,070
6,10,0.0,orth1,1,070
6,11,0.0,orth1,1,070
7,1,0.0,orth1,1,070
7,2,0.0,orth1,1,070
7,3,0.0,orth1,1,070
7,4,0.0,orth1,1,070
7,5,0.0,orth1,1,070
7,6,0.0,orth1,1,070
7,7,0.2826086956521739,orth1,1,070
7,8,0.0,orth1,1,070
7,9,0.0,orth1,1,070
7,10,0.0,orth1,1,070
7,11,0.0,orth1,1,070
8,1,0.0,orth1,1,070
8,2,0.0,orth1,1,070
8,3,0.0,orth1,1,070
8,4,0.0,orth1,1,070
8,5,0.0,orth1,1,070
8,6,0.0,orth1,1,070
8,7,0.0,orth1,1,070
8,8,0.37383177570093457,orth1,1,070
8,9,0.0,orth1,1,070
8,10,0.0,orth1,1,070
8,11,0.0,orth1,1,070
9,1,0.0,orth1,1,070
9,2,0.0,orth1,1,070
9,3,0.0,orth1,1,070
9,4,0.0,orth1,1,070
9,5,0.0,orth1,1,070
9,6,0.0,orth1,1,070
9,7,0.0,orth1,1,070
9,8,0.0,orth1,1,070
9,9,0.015384615384615385,orth1,1,070
9,10,0.0,orth1,1,070
9,11,0.0,orth1,1,070
10,1,0.0,orth1,1,070
10,2,0.0,orth1,1,070
10,3,0.0,orth1,1,070
10,4,0.0,orth1,1,070
10,5,0.0,orth1,1,070
10,6,0.0,orth1,1,070
10,7,0.0,orth1,1,070
10,8,0.0,orth1,1,070
10,9,0.0,orth1,1,070
10,10,0.10344827586206896,orth1,1,070
10,11,0.0,orth1,1,070
11,1,0.0,orth1,1,070
11,2,0.0,orth1,1,070
11,3,0.0,orth1,1,070
11,4,0.0,orth1,1,070
11,5,0.0,orth1,1,070
11,6,0.0,orth1,1,070
11,7,0.0,orth1,1,070
11,8,0.0,orth1,1,070
11,9,0.0,orth1,1,070
11,10,0.0,orth1,1,070
11,11,0.21818181818181817,orth1,1,070
1,1,0.47191011235955055,orth2,2,070
1,2,0.0,orth2,2,070
1,3,0.0,orth2,2,070
1,4,0.0,orth2,2,070
1,5,0.0,orth2,2,070
1,6,0.0,orth2,2,070
1,7,0.0,orth2,2,070
1,8,0.0,orth2,2,070
1,9,0.0,orth2,2,070
1,10,0.0,orth2,2,070
1,11,0.0,orth2,2,070
2,1,0.0,orth2,2,070
2,2,0.33620689655172414,orth2,2,070
2,3,0.0,orth2,2,070
2,4,0.0,orth2,2,070
2,5,0.0,orth2,2,070
2,6,0.0,orth2,2,070
2,7,0.0,orth2,2,070
2,8,0.0,orth2,2,070
2,9,0.0,orth2,2,070
2,10,0.0,orth2,2,070
2,11,0.0,orth2,2,070
3,1,0.0,orth2,2,070
3,2,0.0,orth2,2,070
3,3,0.49171270718232046,orth2,2,070
3,4,0.0,orth2,2,070
3,5,0.0,orth2,2,070
3,6,0.0,orth2,2,070
3,7,0.0,orth2,2,070
3,8,0.0,orth2,2,070
3,9,0.0,orth2,2,070
3,10,0.0,orth2,2,070
3,11,0.0,orth2,2,070
4,1,0.0,orth2,2,070
4,2,0.0,orth2,2,070
4,3,0.0,orth2,2,070
4,4,0.2,orth2,2,070
4,5,0.0,orth2,2,070
4,6,0.0,orth2,2,070
4,7,0.0,orth2,2,070
4,8,0.0,orth2,2,070
4,9,0.0,orth2,2,070
4,10,0.0,orth2,2,070
4,11,0.0,orth2,2,070
5,1,0.0,orth2,2,070
5,2,0.0,orth2,2,070
5,3,0.0,orth2,2,070
5,4,0.0,orth2,2,070
5,5,0.15254237288135594,orth2,2,070
5,6,0.0,orth2,2,070
5,7,0.0,orth2,2,070
5,8,0.0,orth2,2,070
5,9,0.0,orth2,2,070
5,10,0.0,orth2,2,070
5,11,0.0,orth2,2,070
6,1,0.0,orth2,2,070
6,2,0.0,orth2,2,070
6,3,0.0,orth2,2,070
6,4,0.0,orth2,2,070
6,5,0.0,orth2,2,070
6,6,0.5918367346938775,orth2,2,070
6,7,0.0,orth2,2,070
6,8,0.0,orth2,2,070
6,9,0.0,orth2,2,070
6,10,0.0,orth2,2,070
6,11,0.0,orth2,2,070
7,1,0.0,orth2,2,070
7,2,0.0,orth2,2,070
7,3,0.0,orth2,2,070
7,4,0.0,orth2,2,070
7,5,0.0,orth2,2,070
7,6,0.0,orth2,2,070
7,7,0.6739130434782609,orth2,2,070
7,8,0.0,orth2,2,070
7,9,0.0,orth2,2,070
7,10,0.0,orth2,2,070
7,11,0.0,orth2,2,070
8,1,0.0,orth2,2,070
8,2,0.0,orth2,2,070
8,3,0.0,orth2,2,070
8,4,0.0,orth2,2,070
8,5,0.0,orth2,2,070
8,6,0.0,orth2,2,070
8,7,0.0,orth2,2,070
8,8,0.35514018691588783,orth2,2,070
8,9,0.0,orth2,2,070
8,10,0.0,orth2,2,070
8,11,0.0,orth2,2,070
9,1,0.0,orth2,2,070
9,2,0.0,orth2,2,070
9,3,0.0,orth2,2,070
9,4,0.0,orth2,2,070
9,5,0.0,orth2,2,070
9,6,0.0,orth2,2,070
9,7,0.0,orth2,2,070
9,8,0.0,orth2,2,070
9,9,0.13846153846153847,orth2,2,070
9,10,0.0,orth2,2,070
9,11,0.0,orth2,2,070
10,1,0.0,orth2,2,070
10,2,0.0,orth2,2,070
10,3,0.0,orth2,2,070
10,4,0.0,orth2,2,070
10,5,0.0,orth2,2,070
10,6,0.0,orth2,2,070
10,7,0.0,orth2,2,070
10,8,0.0,orth2,2,070
10,9,0.0,orth2,2,070
10,10,0.05172413793103448,orth2,2,070
10,11,0.0,orth2,2,070
11,1,0.0,orth2,2,070
11,2,0.0,orth2,2,070
11,3,0.0,orth2,2,070
11,4,0.0,orth2,2,070
11,5,0.0,orth2,2,070
11,6,0.0,orth2,2,070
11,7,0.0,orth2,2,070
11,8,0.0,orth2,2,070
11,9,0.0,orth2,2,070
11,10,0.0,orth2,2,070
11,11,0.01818181818181818,orth2,2,070
1,1,0.47191011235955055,1,orth1,070
1,2,0.0,1,orth1,070
1,3,0.0,1,orth1,070
1,4,0.0,1,orth1,070
1,5,0.0,1,orth1,070
1,6,0.0,1,orth1,070
1,7,0.0,1,orth1,070
1,8,0.0,1,orth1,070
1,9,0.0,1,orth1,070
1,10,0.0,1,orth1,070
1,11,0.0,1,orth1,070
2,1,0.0,1,orth1,070
2,2,0.33620689655172414,1,orth1,070
2,3,0.0,1,orth1,070
2,4,0.0,1,orth1,070
2,5,0.0,1,orth1,070
2,6,0.0,1,orth1,070
2,7,0.0,1,orth1,070
2,8,0.0,1,orth1,070
2,9,0.0,1,orth1,070
2,10,0.0,1,orth1,070
2,11,0.0,1,orth1,070
3,1,0.0,1,orth1,070
3,2,0.0,1,orth1,070
3,3,0.49171270718232046,1,orth1,070
3,4,0.0,1,orth1,070
3,5,0.0,1,orth1,070
3,6,0.0,1,orth1,070
3,7,0.0,1,orth1,070
3,8,0.0,1,orth1,070
3,9,0.0,1,orth1,070
3,10,0.0,1,orth1,070
3,11,0.0,1,orth1,070
4,1,0.0,1,orth1,070
4,2,0.0,1,orth1,070
4,3,0.0,1,orth1,070
4,4,0.2,1,orth1,070
4,5,0.0,1,orth1,070
4,6,0.0,1,orth1,070
4,7,0.0,1,orth1,070
4,8,0.0,1,orth1,070
4,9,0.0,1,orth1,070
4,10,0.0,1,orth1,070
4,11,0.0,1,orth1,070
5,1,0.0,1,orth1,070
5,2,0.0,1,orth1,070
5,3,0.0,1,orth1,070
5,4,0.0,1,orth1,070
5,5,0.15254237288135594,1,orth1,070
5,6,0.0,1,orth1,070
5,7,0.0,1,orth1,070
5,8,0.0,1,orth1,070
5,9,0.0,1,orth1,070
5,10,0.0,1,orth1,070
5,11,0.0,1,orth1,070
6,1,0.0,1,orth1,070
6,2,0.0,1,orth1,070
6,3,0.0,1,orth1,070
6,4,0.0,1,orth1,070
6,5,0.0,1,orth1,070
6,6,0.5918367346938775,1,orth1,070
6,7,0.0,1,orth1,070
6,8,0.0,1,orth1,070
6,9,0.0,1,orth1,070
6,10,0.0,1,orth1,070
6,11,0.0,1,orth1,070
7,1,0.0,1,orth1,070
7,2,0.0,1,orth1,070
7,3,0.0,1,orth1,070
7,4,0.0,1,orth1,070
7,5,0.0,1,orth1,070
7,6,0.0,1,orth1,070
7,7,0.6739130434782609,1,orth1,070
7,8,0.0,1,orth1,070
7,9,0.0,1,orth1,070
7,10,0.0,1,orth1,070
7,11,0.0,1,orth1,070
8,1,0.0,1,orth1,070
8,2,0.0,1,orth1,070
8,3,0.0,1,orth1,070
8,4,0.0,1,orth1,070
8,5,0.0,1,orth1,070
8,6,0.0,1,orth1,070
8,7,0.0,1,orth1,070
8,8,0.35514018691588783,1,orth1,070
8,9,0.0,1,orth1,070
8,10,0.0,1,orth1,070
8,11,0.0,1,orth1,070
9,1,0.0,1,orth1,070
9,2,0.0,1,orth1,070
9,3,0.0,1,orth1,070
9,4,0.0,1,orth1,070
9,5,0.0,1,orth1,070
9,6,0.0,1,orth1,070
9,7,0.0,1,orth1,070
9,8,0.0,1,orth1,070
9,9,0.13846153846153847,1,orth1,070
9,10,0.0,1,orth1,070
9,11,0.0,1,orth1,070
10,1,0.0,1,orth1,070
10,2,0.0,1,orth1,070
10,3,0.0,1,orth1,070
10,4,0.0,1,orth1,070
10,5,0.0,1,orth1,070
10,6,0.0,1,orth1,070
10,7,0.0,1,orth1,070
10,8,0.0,1,orth1,070
10,9,0.0,1,orth1,070
10,10,0.05172413793103448,1,orth1,070
10,11,0.0,1,orth1,070
11,1,0.0,1,orth1,070
11,2,0.0,1,orth1,070
11,3,0.0,1,orth1,070
11,4,0.0,1,orth1,070
11,5,0.0,1,orth1,070
11,6,0.0,1,orth1,070
11,7,0.0,1,orth1,070
11,8,0.0,1,orth1,070
11,9,0.0,1,orth1,070
11,10,0.0,1,orth1,070
11,11,0.01818181818181818,1,orth1,070
1,1,0.23595505617977527,2,orth2,070
1,2,0.0,2,orth2,070
1,3,0.0,2,orth2,070
1,4,0.0,2,orth2,070
1,5,0.0,2,orth2,070
1,6,0.0,2,orth2,070
1,7,0.0,2,orth2,070
1,8,0.0,2,orth2,070
1,9,0.0,2,orth2,070
1,10,0.0,2,orth2,070
1,11,0.0,2,orth2,070
2,1,0.0,2,orth2,070
2,2,0.25862068965517243,2,orth2,070
2,3,0.0,2,orth2,070
2,4,0.0,2,orth2,070
2,5,0.0,2,orth2,070
2,6,0.0,2,orth2,070
2,7,0.0,2,orth2,070
2,8,0.0,2,orth2,070
2,9,0.0,2,orth2,070
2,10,0.0,2,orth2,070
2,11,0.0,2,orth2,070
3,1,0.0,2,orth2,070
3,2,0.0,2,orth2,070
3,3,0.48066298342541436,2,orth2,070
3,4,0.0,2,orth2,070
3,5,0.0,2,orth2,070
3,6,0.0,2,orth2,070
3,7,0.0,2,orth2,070
3,8,0.0,2,orth2,070
3,9,0.0,2,orth2,070
3,10,0.0,2,orth2,070
3,11,0.0,2,orth2,070
4,1,0.0,2,orth2,070
4,2,0.0,2,orth2,070
4,3,0.0,2,orth2,070
4,4,0.536,2,orth2,070
4,5,0.0,2,orth2,070
4,6,0.0,2,orth2,070
4,7,0.0,2,orth2,070
4,8,0.0,2,orth2,070
4,9,0.0,2,orth2,070
4,10,0.0,2,orth2,070
4,11,0.0,2,orth2,070
5,1,0.0,2,orth2,070
5,2,0.0,2,orth2,070
5,3,0.0,2,orth2,070
5,4,0.0,2,orth2,070
5,5,0.19491525423728814,2,orth2,070
5,6,0.0,2,orth2,070
5,7,0.0,2,orth2,070
5,8,0.0,2,orth2,070
5,9,0.0,2,orth2,070
5,10,0.0,2,orth2,070
5,11,0.0,2,orth2,070
6,1,0.0,2,orth2,070
6,2,0.0,2,orth2,070
6,3,0.0,2,orth2,070
6,4,0.0,2,orth2,070
6,5,0.0,2,orth2,070
6,6,0.6326530612244898,2,orth2,070
6,7,0.0,2,orth2,070
6,8,0.0,2,orth2,070
6,9,0.0,2,orth2,070
6,10,0.0,2,orth2,070
6,11,0.0,2,orth2,070
7,1,0.0,2,orth2,070
7,2,0.0,2,orth2,070
7,3,0.0,2,orth2,070
7,4,0.0,2,orth2,070
7,5,0.0,2,orth2,070
7,6,0.0,2,orth2,070
7,7,0.2826086956521739,2,orth2,070
7,8,0.0,2,orth2,070
7,9,0.0,2,orth2,070
7,10,0.0,2,orth2,070
7,11,0.0,2,orth2,070
8,1,0.0,2,orth2,070
8,2,0.0,2,orth2,070
8,3,0.0,2,orth2,070
8,4,0.0,2,orth2,070
8,5,0.0,2,orth2,070
8,6,0.0,2,orth2,070
8,7,0.0,2,orth2,070
8,8,0.37383177570093457,2,orth2,070
8,9,0.0,2,orth2,070
8,10,0.0,2,orth2,070
8,11,0.0,2,orth2,070
9,1,0.0,2,orth2,070
9,2,0.0,2,orth2,070
9,3,0.0,2,orth2,070
9,4,0.0,2,orth2,070
9,5,0.0,2,orth2,070
9,6,0.0,2,orth2,070
9,7,0.0,2,orth2,070
9,8,0.0,2,orth2,070
9,9,0.015384615384615385,2,orth2,070
9,10,0.0,2,orth2,070
9,11,0.0,2,orth2,070
10,1,0.0,2,orth2,070
10,2,0.0,2,orth2,070
10,3,0.0,2,orth2,070
10,4,0.0,2,orth2,070
10,5,0.0,2,orth2,070
10,6,0.0,2,orth2,070
10,7,0.0,2,orth2,070
10,8,0.0,2,orth2,070
10,9,0.0,2,orth2,070
10,10,0.10344827586206896,2,orth2,070
10,11,0.0,2,orth2,070
11,1,0.0,2,orth2,070
11,2,0.0,2,orth2,070
11,3,0.0,2,orth2,070
11,4,0.0,2,orth2,070
11,5,0.0,2,orth2,070
11,6,0.0,2,orth2,070
11,7,0.0,2,orth2,070
11,8,0.0,2,orth2,070
11,9,0.0,2,orth2,070
11,10,0.0,2,orth2,070
11,11,0.21818181818181817,2,orth2,070
1,1,0.34831460674157305,orth1,1,087
1,2,0.0,orth1,1,087
1,3,0.0,orth1,1,087
1,4,0.0,orth1,1,087
1,5,0.0,orth1,1,087
1,6,0.0,orth1,1,087
1,7,0.0,orth1,1,087
1,8,0.0,orth1,1,087
1,9,0.0,orth1,1,087
1,10,0.0,orth1,1,087
1,11,0.0,orth1,1,087
2,1,0.0,orth1,1,087
2,2,0.6551724137931034,orth1,1,087
2,3,0.0,orth1,1,087
2,4,0.0,orth1,1,087
2,5,0.0,orth1,1,087
2,6,0.0,orth1,1,087
2,7,0.0,orth1,1,087
2,8,0.0,orth1,1,087
2,9,0.0,orth1,1,087
2,10,0.0,orth1,1,087
2,11,0.0,orth1,1,087
3,1,0.0,orth1,1,087
3,2,0.0,orth1,1,087
3,3,0.6022099447513812,orth1,1,087
3,4,0.0,orth1,1,087
3,5,0.0,orth1,1,087
3,6,0.0,orth1,1,087
3,7,0.0,orth1,1,087
3,8,0.0,orth1,1,087
3,9,0.0,orth1,1,087
3,10,0.0,orth1,1,087
3,11,0.0,orth1,1,087
4,1,0.0,orth1,1,087
4,2,0.0,orth1,1,087
4,3,0.0,orth1,1,087
4,4,0.112,orth1,1,087
4,5,0.0,orth1,1,087
4,6,0.0,orth1,1,087
4,7,0.0,orth1,1,087
4,8,0.0,orth1,1,087
4,9,0.0,orth1,1,087
4,10,0.0,orth1,1,087
4,11,0.0,orth1,1,087
5,1,0.0,orth1,1,087
5,2,0.0,orth1,1,087
5,3,0.0,orth1,1,087
5,4,0.0,orth1,1,087
5,5,0.19491525423728814,orth1,1,087
5,6,0.0,orth1,1,087
5,7,0.0,orth1,1,087
5,8,0.0,orth1,1,087
5,9,0.0,orth1,1,087
5,10,0.0,orth1,1,087
5,11,0.0,orth1,1,087
6,1,0.0,orth1,1,087
6,2,0.0,orth1,1,087
6,3,0.0,orth1,1,087
6,4,0.0,orth1,1,087
6,5,0.0,orth1,1,087
6,6,0.6938775510204082,orth1,1,087
6,7,0.0,orth1,1,087
6,8,0.0,orth1,1,087
6,9,0.0,orth1,1,087
6,10,0.0,orth1,1,087
6,11,0.0,orth1,1,087
7,1,0.0,orth1,1,087
7,2,0.0,orth1,1,087
7,3,0.0,orth1,1,087
7,4,0.0,orth1,1,087
7,5,0.0,orth1,1,087
7,6,0.0,orth1,1,087
7,7,0.34782608695652173,orth1,1,087
7,8,0.0,orth1,1,087
7,9,0.0,orth1,1,087
7,10,0.0,orth1,1,087
7,11,0.0,orth1,1,087
8,1,0.0,orth1,1,087
8,2,0.0,orth1,1,087
8,3,0.0,orth1,1,087
8,4,0.0,orth1,1,087
8,5,0.0,orth1,1,087
8,6,0.0,orth1,1,087
8,7,0.0,orth1,1,087
8,8,0.5887850467289719,orth1,1,087
8,9,0.0,orth1,1,087
8,10,0.0,orth1,1,087
8,11,0.0,orth1,1,087
9,1,0.0,orth1,1,087
9,2,0.0,orth1,1,087
9,3,0.0,orth1,1,087
9,4,0.0,orth1,1,087
9,5,0.0,orth1,1,087
9,6,0.0,orth1,1,087
9,7,0.0,orth1,1,087
9,8,0.0,orth1,1,087
9,9,0.18461538461538463,orth1,1,087
9,10,0.0,orth1,1,087
9,11,0.0,orth1,1,087
10,1,0.0,orth1,1,087
10,2,0.0,orth1,1,087
10,3,0.0,orth1,1,087
10,4,0.0,orth1,1,087
10,5,0.0,orth1,1,087
10,6,0.0,orth1,1,087
10,7,0.0,orth1,1,087
10,8,0.0,orth1,1,087
10,9,0.0,orth1,1,087
10,10,0.39655172413793105,orth1,1,087
10,11,0.0,orth1,1,087
11,1,0.0,orth1,1,087
11,2,0.0,orth1,1,087
11,3,0.0,orth1,1,087
11,4,0.0,orth1,1,087
11,5,0.0,orth1,1,087
11,6,0.0,orth1,1,087
11,7,0.0,orth1,1,087
11,8,0.0,orth1,1,087
11,9,0.0,orth1,1,087
11,10,0.0,orth1,1,087
11,11,0.10909090909090909,orth1,1,087
1,1,0.1348314606741573,orth2,2,087
1,2,0.0,orth2,2,087
1,3,0.0,orth2,2,087
1,4,0.0,orth2,2,087
1,5,0.0,orth2,2,087
1,6,0.0,orth2,2,087
1,7,0.0,orth2,2,087
1,8,0.0,orth2,2,087
1,9,0.0,orth2,2,087
1,10,0.0,orth2,2,087
1,11,0.0,orth2,2,087
2,1,0.0,orth2,2,087
2,2,0.12931034482758622,orth2,2,087
2,3,0.0,orth2,2,087
2,4,0.0,orth2,2,087
2,5,0.0,orth2,2,087
2,6,0.0,orth2,2,087
2,7,0.0,orth2,2,087
2,8,0.0,orth2,2,087
2,9,0.0,orth2,2,087
2,10,0.0,orth2,2,087
2,11,0.0,orth2,2,087
3,1,0.0,orth2,2,087
3,2,0.0,orth2,2,087
3,3,0.3701657458563536,orth2,2,087
3,4,0.0,orth2,2,087
3,5,0.0,orth2,2,087
3,6,0.0,orth2,2,087
3,7,0.0,orth2,2,087
3,8,0.0,orth2,2,087
3,9,0.0,orth2,2,087
3,10,0.0,orth2,2,087
3,11,0.0,orth2,2,087
4,1,0.0,orth2,2,087
4,2,0.0,orth2,2,087
4,3,0.0,orth2,2,087
4,4,0.136,orth2,2,087
4,5,0.0,orth2,2,087
4,6,0.0,orth2,2,087
4,7,0.0,orth2,2,087
4,8,0.0,orth2,2,087
4,9,0.0,orth2,2,087
4,10,0.0,orth2,2,087
4,11,0.0,orth2,2,087
5,1,0.0,orth2,2,087
5,2,0.0,orth2,2,087
5,3,0.0,orth2,2,087
5,4,0.0,orth2,2,087
5,5,0.3644067796610169,orth2,2,087
5,6,0.0,orth2,2,087
5,7,0.0,orth2,2,087
5,8,0.0,orth2,2,087
5,9,0.0,orth2,2,087
5,10,0.0,orth2,2,087
5,11,0.0,orth2,2,087
6,1,0.0,orth2,2,087
6,2,0.0,orth2,2,087
6,3,0.0,orth2,2,087
6,4,0.0,orth2,2,087
6,5,0.0,orth2,2,087
6,6,0.40816326530612246,orth2,2,087
6,7,0.0,orth2,2,087
6,8,0.0,orth2,2,087
6,9,0.0,orth2,2,087
6,10,0.0,orth2,2,087
6,11,0.0,orth2,2,087
7,1,0.0,orth2,2,087
7,2,0.0,orth2,2,087
7,3,0.0,orth2,2,087
7,4,0.0,orth2,2,087
7,5,0.0,orth2,2,087
7,6,0.0,orth2,2,087
7,7,0.15217391304347827,orth2,2,087
7,8,0.0,orth2,2,087
7,9,0.0,orth2,2,087
7,10,0.0,orth2,2,087
7,11,0.0,orth2,2,087
8,1,0.0,orth2,2,087
8,2,0.0,orth2,2,087
8,3,0.0,orth2,2,087
8,4,0.0,orth2,2,087
8,5,0.0,orth2,2,087
8,6,0.0,orth2,2,087
8,7,0.0,orth2,2,087
8,8,0.06542056074766354,orth2,2,087
8,9,0.0,orth2,2,087
8,10,0.0,orth2,2,087
8,11,0.0,orth2,2,087
9,1,0.0,orth2,2,087
9,2,0.0,orth2,2,087
9,3,0.0,orth2,2,087
9,4,0.0,orth2,2,087
9,5,0.0,orth2,2,087
9,6,0.0,orth2,2,087
9,7,0.0,orth2,2,087
9,8,0.0,orth2,2,087
9,9,0.0,orth2,2,087
9,10,0.0,orth2,2,087
9,11,0.0,orth2,2,087
10,1,0.0,orth2,2,087
10,2,0.0,orth2,2,087
10,3,0.0,orth2,2,087
10,4,0.0,orth2,2,087
10,5,0.0,orth2,2,087
10,6,0.0,orth2,2,087
10,7,0.0,orth2,2,087
10,8,0.0,orth2,2,087
10,9,0.0,orth2,2,087
10,10,0.10344827586206896,orth2,2,087
10,11,0.0,orth2,2,087
11,1,0.0,orth2,2,087
11,2,0.0,orth2,2,087
11,3,0.0,orth2,2,087
11,4,0.0,orth2,2,087
11,5,0.0,orth2,2,087
11,6,0.0,orth2,2,087
11,7,0.0,orth2,2,087
11,8,0.0,orth2,2,087
11,9,0.0,orth2,2,087
11,10,0.0,orth2,2,087
11,11,0.10909090909090909,orth2,2,087
1,1,0.1348314606741573,1,orth1,087
1,2,0.0,1,orth1,087
1,3,0.0,1,orth1,087
1,4,0.0,1,orth1,087
1,5,0.0,1,orth1,087
1,6,0.0,1,orth1,087
1,7,0.0,1,orth1,087
1,8,0.0,1,orth1,087
1,9,0.0,1,orth1,087
1,10,0.0,1,orth1,087
1,11,0.0,1,orth1,087
2,1,0.0,1,orth1,087
2,2,0.12931034482758622,1,orth1,087
2,3,0.0,1,orth1,087
2,4,0.0,1,orth1,087
2,5,0.0,1,orth1,087
2,6,0.0,1,orth1,087
2,7,0.0,1,orth1,087
2,8,0.0,1,orth1,087
2,9,0.0,1,orth1,087
2,10,0.0,1,orth1,087
2,11,0.0,1,orth1,087
3,1,0.0,1,orth1,087
3,2,0.0,1,orth1,087
3,3,0.3701657458563536,1,orth1,087
3,4,0.0,1,orth1,087
3,5,0.0,1,orth1,087
3,6,0.0,1,orth1,087
3,7,0.0,1,orth1,087
3,8,0.0,1,orth1,087
3,9,0.0,1,orth1,087
3,10,0.0,1,orth1,087
3,11,0.0,1,orth1,087
4,1,0.0,1,orth1,087
4,2,0.0,1,orth1,087
4,3,0.0,1,orth1,087
4,4,0.136,1,orth1,087
4,5,0.0,1,orth1,087
4,6,0.0,1,orth1,087
4,7,0.0,1,orth1,087
4,8,0.0,1,orth1,087
4,9,0.0,1,orth1,087
4,10,0.0,1,orth1,087
4,11,0.0,1,orth1,087
5,1,0.0,1,orth1,087
5,2,0.0,1,orth1,087
5,3,0.0,1,orth1,087
5,4,0.0,1,orth1,087
5,5,0.3644067796610169,1,orth1,087
5,6,0.0,1,orth1,087
5,7,0.0,1,orth1,087
5,8,0.0,1,orth1,087
5,9,0.0,1,orth1,087
5,10,0.0,1,orth1,087
5,11,0.0,1,orth1,087
6,1,0.0,1,orth1,087
6,2,0.0,1,orth1,087
6,3,0.0,1,orth1,087
6,4,0.0,1,orth1,087
6,5,0.0,1,orth1,087
6,6,0.40816326530612246,1,orth1,087
6,7,0.0,1,orth1,087
6,8,0.0,1,orth1,087
6,9,0.0,1,orth1,087
6,10,0.0,1,orth1,087
6,11,0.0,1,orth1,087
7,1,0.0,1,orth1,087
7,2,0.0,1,orth1,087
7,3,0.0,1,orth1,087
7,4,0.0,1,orth1,087
7,5,0.0,1,orth1,087
7,6,0.0,1,orth1,087
7,7,0.15217391304347827,1,orth1,087
7,8,0.0,1,orth1,087
7,9,0.0,1,orth1,087
7,10,0.0,1,orth1,087
7,11,0.0,1,orth1,087
8,1,0.0,1,orth1,087
8,2,0.0,1,orth1,087
8,3,0.0,1,orth1,087
8,4,0.0,1,orth1,087
8,5,0.0,1,orth1,087
8,6,0.0,1,orth1,087
8,7,0.0,1,orth1,087
8,8,0.06542056074766354,1,orth1,087
8,9,0.0,1,orth1,087
8,10,0.0,1,orth1,087
8,11,0.0,1,orth1,087
9,1,0.0,1,orth1,087
9,2,0.0,1,orth1,087
9,3,0.0,1,orth1,087
9,4,0.0,1,orth1,087
9,5,0.0,1,orth1,087
9,6,0.0,1,orth1,087
9,7,0.0,1,orth1,087
9,8,0.0,1,orth1,087
9,9,0.0,1,orth1,087
9,10,0.0,1,orth1,087
9,11,0.0,1,orth1,087
10,1,0.0,1,orth1,087
10,2,0.0,1,orth1,087
10,3,0.0,1,orth1,087
10,4,0.0,1,orth1,087
10,5,0.0,1,orth1,087
10,6,0.0,1,orth1,087
10,7,0.0,1,orth1,087
10,8,0.0,1,orth1,087
10,9,0.0,1,orth1,087
10,10,0.10344827586206896,1,orth1,087
10,11,0.0,1,orth1,087
11,1,0.0,1,orth1,087
11,2,0.0,1,orth1,087
11,3,0.0,1,orth1,087
11,4,0.0,1,orth1,087
11,5,0.0,1,orth1,087
11,6,0.0,1,orth1,087
11,7,0.0,1,orth1,087
11,8,0.0,1,orth1,087
11,9,0.0,1,orth1,087
11,10,0.0,1,orth1,087
11,11,0.10909090909090909,1,orth1,087
1,1,0.34831460674157305,2,orth2,087
1,2,0.0,2,orth2,087
1,3,0.0,2,orth2,087
1,4,0.0,2,orth2,087
1,5,0.0,2,orth2,087
1,6,0.0,2,orth2,087
1,7,0.0,2,orth2,087
1,8,0.0,2,orth2,087
1,9,0.0,2,orth2,087
1,10,0.0,2,orth2,087
1,11,0.0,2,orth2,087
2,1,0.0,2,orth2,087
2,2,0.6551724137931034,2,orth2,087
2,3,0.0,2,orth2,087
2,4,0.0,2,orth2,087
2,5,0.0,2,orth2,087
2,6,0.0,2,orth2,087
2,7,0.0,2,orth2,087
2,8,0.0,2,orth2,087
2,9,0.0,2,orth2,087
2,10,0.0,2,orth2,087
2,11,0.0,2,orth2,087
3,1,0.0,2,orth2,087
3,2,0.0,2,orth2,087
